	COND	CONDIRR	DN	DNN	IMP	IN	IRR	MODAL	QUEST	RESTR	all_occ	all_other	lemma	nonver	pos
6002	0	0	0	0	1	0	0	0	0	0	1	0	Тору	1	ADV
6003	1	0	6	0	0	0	0	0	0	0	7	0	надийся	7	ADJ
6004	1	0	2	0	0	0	0	0	0	0	7	4	замочить	3	VERB
6005	2	0	0	0	0	0	0	0	0	0	21	19	расчать	2	VERB
6006	0	0	2	0	0	0	0	0	0	0	7	5	правиться	2	VERB
6007	0	0	1	0	0	0	0	0	0	0	5	4	заговариваться	1	VERB
6008	0	0	2	0	0	0	0	1	0	0	3	0	смериваться	3	VERB
6009	0	0	1	0	0	0	0	0	0	0	1	0	организоввывать	1	VERB
6010	0	0	0	0	2	0	0	3	0	0	11	6	покагать	5	VERB
6011	0	2	5	0	0	0	0	0	0	0	1753	1746	сын	7	NOUN
6012	2	0	3	0	1	0	0	8	0	0	81	67	продлевать	14	VERB
6013	1	1	1	0	0	0	0	4	0	0	638	631	лето	7	PRON
6014	0	0	0	0	0	0	0	2	2	2	10	4	зачитываться	6	VERB
6015	1	0	0	0	0	0	0	0	0	0	14	13	Молиться	1	VERB
6016	0	0	1	0	0	0	0	0	0	0	22	21	шаманский	1	ADJ
6017	1	0	74	0	0	0	0	0	0	0	888	813	исключение	75	NOUN
6018	0	1	53	0	0	0	3	0	0	0	4213	4156	какой-то	57	ADJ
6019	0	0	14	0	0	0	0	0	0	0	87	73	единичный	14	ADJ
6020	0	1	4	0	0	0	0	0	0	0	4	-1	мобыть	5	VERB
6021	0	2	6	0	0	0	0	0	0	0	563	555	собственник	8	NOUN
6022	0	2	0	0	0	0	0	0	0	1	14	11	обошться	3	VERB
6023	0	0	1	0	0	0	0	2	0	0	50	47	ненадолго	3	ADV
6024	0	0	0	0	0	0	0	2	0	0	34	32	пимать	2	VERB
6025	0	1	2	0	3	0	0	4	0	8	122	104	заговаривать	18	VERB
6026	0	0	1	0	0	0	0	0	0	0	9	8	прибрать	1	VERB
6027	0	0	0	0	1	0	0	0	0	0	1	0	здохпать	1	VERB
6028	0	0	0	0	3	0	0	8	0	0	98	87	.не	11	ADV
6029	0	0	4	0	9	0	0	19	2	1	409	374	обратно	35	ADV
6030	0	0	1	0	0	0	0	1	0	0	1	-1	пачькать	2	VERB
6031	0	1	0	0	0	0	0	0	0	0	1	0	перекрестиваться	1	VERB
6032	0	1	3	0	0	0	0	10	0	2	213	197	указать	16	VERB
6033	0	1	8	0	0	0	0	8	0	2	105	86	сопровождаться	19	VERB
6034	0	0	3	0	0	0	0	0	0	1	22	18	образоывать	4	VERB
6035	3	1	5	0	0	0	0	4	0	0	36	23	бастовать	13	VERB
6036	0	0	1	0	0	0	0	0	0	0	4	3	хрущёв	1	ADJ
6037	0	0	1	0	0	0	0	0	0	0	111	110	Андропов	1	PROPN
6038	0	0	7	0	0	0	0	0	0	0	32	25	критичный	7	ADJ
6039	0	0	0	0	0	0	0	1	0	0	1	0	тодействительно	1	ADV
6040	1	0	1	0	0	0	0	2	0	0	29	25	заражать	4	VERB
6041	16	17	14	0	0	0	0	0	0	0	698	651	здоровый	47	ADJ
6042	0	0	1	0	0	0	0	1	0	0	16	14	заваться	2	VERB
6043	0	0	0	0	0	0	0	1	0	0	8	7	зачистить	1	VERB
6044	0	2	0	0	0	0	0	0	0	0	1	-1	свихгаться	2	VERB
6045	0	0	1	0	0	0	0	0	0	0	25	24	Вася	1	PROPN
6046	1	0	0	0	0	0	0	1	0	0	24	22	публикевать	2	VERB
6047	0	0	1	0	0	0	0	3	0	0	7	3	запосщать	4	VERB
6048	1	0	2	0	0	0	0	1	0	0	155	151	ворье	4	PRON
6049	0	1	1	0	0	0	0	0	0	0	5	3	отрубать	2	VERB
6050	2	0	7	0	0	0	0	0	0	0	1718	1709	западный	9	ADJ
6051	0	0	4	0	1	0	0	1	0	1	66	59	маловато	7	ADV
6052	0	0	0	0	0	0	0	1	0	0	4	3	слабить	1	VERB
6053	1	1	10	0	0	0	0	0	0	0	1310	1298	пропаганда	12	NOUN
6054	1	6	18	0	4	0	1	27	0	2	430	371	дарить	59	VERB
6055	1	0	0	0	0	0	0	0	0	0	4	3	встряхивать	1	VERB
6056	1	0	0	0	1	0	0	12	0	0	55	41	обмаать	14	VERB
6057	0	0	0	0	0	0	0	1	0	0	46	45	охирать	1	VERB
6058	0	0	4	0	0	0	0	0	0	0	161	157	5-й	4	ADJ
6059	1	0	2	0	0	0	0	0	0	0	10	7	купеть	3	VERB
6060	0	0	1	0	0	0	0	0	0	0	1	0	нужнаКураев	1	ADJ
6061	0	0	1	0	0	0	0	0	0	0	24	23	зюганова.	1	ADJ
6062	0	0	2	0	0	0	0	0	0	0	239	237	пиво	2	NOUN
6063	0	0	3	0	0	0	1	3	0	1	44	36	наговорять	8	VERB
6064	0	0	2	0	0	0	0	1	0	0	27	24	восстать	3	VERB
6065	0	0	0	0	0	0	0	1	0	1	7	5	дсчёть	2	VERB
6066	1	0	0	0	0	0	0	0	0	0	55	54	аферист	1	NOUN
6067	0	0	3	0	0	0	0	0	0	0	358	355	меньшинство	3	NOUN
6068	0	1	0	0	0	0	0	0	0	0	1	0	делегитимизировать	1	VERB
6069	0	0	5	0	0	0	0	0	0	0	301	296	православие	5	NOUN
6070	0	0	2	0	0	0	0	0	0	0	318	316	альтернативный	2	ADJ
6071	0	0	3	0	0	0	0	0	0	0	218	215	рай	3	PROPN
6072	0	0	1	0	0	0	0	0	0	0	3	2	коммунизмечание	1	NOUN
6073	1	0	0	0	1	0	0	0	0	0	7	5	задействуть	2	VERB
6074	0	0	0	0	1	0	0	0	0	0	8	7	сменаться	1	VERB
6075	0	0	3	0	0	0	0	0	0	0	65	62	номинальный	3	ADJ
6076	1	0	2	0	0	0	0	0	0	0	38	35	соглашательство	3	NOUN
6077	0	0	2	0	1	0	0	0	0	2	58	53	продолжавать	5	VERB
6078	0	0	0	0	1	0	0	0	0	0	1	0	самиотреть	1	VERB
6079	1	0	0	0	0	0	0	0	0	0	2	1	распвать	1	VERB
6080	0	0	1	0	0	0	0	0	0	0	7	6	цирроз	1	NOUN
6081	0	2	4	0	0	0	0	0	0	0	281	275	копия	6	NOUN
6082	0	0	1	0	0	0	1	0	0	0	46	44	украшение	2	NOUN
6083	0	0	1	0	0	0	0	0	0	0	27	26	стерилизация	1	NOUN
6084	0	0	1	0	5	0	0	1	0	0	13	6	правде	7	ADV
6085	1	0	0	0	0	0	0	0	0	0	39	38	Агитация	1	NOUN
6086	7	6	48	0	0	0	0	0	0	0	676	615	видный	61	ADJ
6087	0	0	3	0	0	0	0	6	0	0	16	7	подействовать	9	VERB
6088	0	1	1	0	0	0	0	0	0	0	1	-1	поэкспериментирировать	2	VERB
6089	2	3	11	0	6	0	0	51	2	8	421	338	гордиться	83	VERB
6090	1	0	2	0	0	0	0	1	0	2	37	31	придвать	6	VERB
6091	0	0	1	0	0	0	0	0	0	0	14	13	умрвать	1	VERB
6092	5	2	20	0	0	0	0	6	0	4	58	21	сдвигаться	37	VERB
6093	1	0	9	0	2	0	0	0	0	0	33	21	дрогнуть	12	VERB
6094	0	0	0	0	0	0	0	2	0	0	9	7	привливать	2	VERB
6095	0	0	2	0	0	0	0	0	0	0	118	116	сс	2	PROPN
6096	0	0	1	0	0	0	0	0	0	0	295	294	1990	1	NUM
6097	1	0	2	0	0	0	0	3	0	0	24	18	закопать	6	VERB
6098	3	0	4	0	0	0	0	0	4	0	51	40	броситься	11	VERB
6099	0	0	1	0	0	0	0	0	0	0	7	6	Видный	1	ADJ
6100	2	0	0	0	0	0	0	0	0	0	16	14	Извиняться	2	VERB
6101	0	1	4	0	1	0	0	4	2	5	55	38	чесать	17	VERB
6102	0	1	21	0	0	0	0	0	0	0	2294	2272	язык	22	NOUN
6103	0	0	0	0	1	0	0	0	0	0	15	14	завлекать	1	VERB
6104	0	0	0	0	1	0	0	4	0	0	89	84	старательно	5	ADV
6105	0	0	22	0	0	0	0	0	0	0	42	20	стана	22	NOUN
6106	2	0	5	0	1	0	0	3	2	0	74	61	вливать	13	VERB
6107	0	0	0	0	0	0	0	3	0	1	8	4	отнедать	4	VERB
6108	0	0	0	0	0	0	0	1	0	0	5	4	матеряться	1	VERB
6109	0	0	1	0	0	0	0	0	0	0	28	27	трёй	1	ADJ
6110	0	0	12	0	0	0	0	0	0	0	474	462	рядовой	12	NOUN
6111	2	1	2	0	0	0	0	0	0	0	1270	1265	кампания	5	NOUN
6112	0	1	7	0	0	0	0	1	2	1	23	11	городить	12	VERB
6113	0	0	0	0	1	0	0	0	0	0	2	1	отхлынимать	1	VERB
6114	0	2	3	0	2	0	0	0	0	1	80	72	написывать	8	VERB
6115	0	0	2	0	0	0	0	2	0	1	15	10	войходить	5	VERB
6116	1	3	11	0	0	0	0	0	0	0	566	551	удобный	15	ADJ
6117	0	0	9	0	1	0	0	0	0	0	12	2	комильфо	10	ADV
6118	0	0	0	0	0	0	0	0	0	1	1	0	отодвинуться	1	VERB
6119	0	0	0	0	1	0	0	2	0	0	6	3	порулать	3	VERB
6120	0	0	0	0	0	0	0	1	0	0	1	0	нахваляться	1	VERB
6121	0	0	2	0	0	0	1	0	0	0	172	169	противовес	3	NOUN
6122	0	1	0	0	0	0	0	0	0	0	9	8	отхватывать	1	VERB
6123	0	2	1	0	0	0	0	4	0	0	10	3	тешать	7	VERB
6124	0	0	6	0	0	0	0	2	0	0	63	55	ужасать	8	VERB
6125	0	0	0	0	0	0	0	1	0	0	3	2	организуться	1	VERB
6126	0	0	0	0	0	0	0	1	0	0	1	0	блёкнуть	1	VERB
6127	1	0	1	0	0	0	0	0	0	0	15	13	измениваться	2	VERB
6128	0	0	1	0	0	0	0	0	0	0	5	4	окончять	1	VERB
6129	0	0	1	0	0	0	0	2	0	1	24	20	окончать	4	VERB
6130	0	0	1	0	0	0	0	1	0	0	5	3	осуществивать	2	VERB
6131	2	1	19	0	0	0	0	0	0	0	1526	1504	половина	22	NOUN
6132	0	0	2	0	0	0	0	0	0	0	2	0	участвовать.	2	NOUN
6133	2	0	1	0	0	0	0	0	0	0	230	227	показательный	3	ADJ
6134	0	0	2	0	0	0	0	0	0	0	3	1	оговорать	2	VERB
6135	0	0	0	0	0	0	0	2	0	0	4	2	погнавать	2	VERB
6136	0	0	7	0	0	0	1	0	0	0	2528	2520	собственный	8	ADJ
6137	1	1	7	0	0	0	0	2	0	0	45	34	оторвать	11	VERB
6138	0	0	1	0	0	0	0	0	0	0	45	44	расклеивать	1	VERB
6139	0	0	18	0	0	0	0	1	0	0	73	54	причинять	19	VERB
6140	0	0	2	0	0	0	0	0	0	0	25	23	сходка	2	NOUN
6141	0	0	3	0	0	0	0	3	0	3	15	6	потешаться	9	VERB
6142	1	0	1	0	2	0	0	2	2	2	45	35	топать	10	VERB
6143	0	0	2	0	0	0	0	0	0	0	361	359	дождь	2	NOUN
6144	0	0	1	0	0	0	0	0	0	0	1	0	мёрз	1	NOUN
6145	0	0	5	0	0	0	0	0	0	0	282	277	достойной	5	ADJ
6146	1	3	0	0	0	0	0	5	0	0	35	26	расчленять	9	VERB
6147	0	0	2	0	0	0	0	0	0	0	169	167	Троцкий	2	ADJ
6148	0	0	0	0	0	0	1	0	0	0	14	13	связя	1	NOUN
6149	0	0	1	0	1	0	0	0	0	0	5	3	обойдёться	2	VERB
6150	1	0	0	0	0	0	0	1	0	2	17	13	щитить	4	VERB
6151	0	0	1	0	0	0	0	0	0	0	25	24	таже	1	ADV
6152	0	0	1	0	0	0	0	0	0	0	1	0	преукрашать	1	VERB
6153	0	0	1	0	0	0	0	0	0	0	1	0	приследовывать	1	VERB
6154	0	0	0	0	0	0	1	0	0	0	94	93	чаяние	1	NOUN
6155	0	0	0	0	0	0	0	3	0	0	21	18	распечатать	3	VERB
6156	0	1	6	0	0	0	0	1	0	0	15	7	обделять	8	VERB
6157	0	0	1	0	0	0	0	0	0	0	56	55	престарелый	1	ADJ
6158	4	1	15	0	0	0	0	0	0	0	505	485	далекий	20	ADJ
6159	0	0	1	0	0	0	0	0	0	0	1	0	дурачивать	1	VERB
6160	0	2	1	0	0	0	4	8	0	0	55	40	взорвать	15	VERB
6161	1	0	2	0	0	0	0	0	0	0	768	765	этап	3	NOUN
6162	0	1	3	0	0	0	2	0	0	0	681	675	отказ	6	NOUN
6163	0	0	3	0	0	0	0	0	0	0	4	1	лечо	3	NOUN
6164	0	0	0	0	0	0	0	1	0	0	1	0	Недождаться	1	VERB
6165	0	0	0	0	0	0	0	1	0	0	1	0	Разочароваться	1	VERB
6166	1	0	1	0	0	0	0	1	0	1	4	0	произойдть	4	VERB
6167	0	0	5	0	2	0	0	5	0	0	43	31	учавствовать	12	VERB
6168	0	0	3	0	0	0	0	1	0	0	21	17	ест	4	NOUN
6169	0	0	1	0	0	0	0	0	0	0	139	138	владение	1	NOUN
6170	0	0	1	0	0	0	0	0	0	0	1	0	покаиться	1	VERB
6171	0	0	1	0	0	0	0	0	0	0	1	0	осуживать	1	VERB
6172	1	0	0	0	0	0	0	2	0	0	3	0	загуглять	3	VERB
6173	0	0	2	0	0	0	0	0	0	0	326	324	награда	2	NOUN
6174	0	0	0	0	0	0	1	0	0	0	18	17	славый	1	ADJ
6175	2	1	3	0	0	0	0	0	0	0	378	372	глупость	6	NOUN
6176	0	1	2	0	2	0	0	14	2	1	1146	1124	весьма	22	ADV
6177	0	0	2	0	0	0	0	0	0	0	2	0	береди	2	ADP
6178	0	1	12	0	0	0	0	0	0	0	487	474	боль	13	NOUN
6179	2	1	8	0	0	0	0	0	0	0	521	510	спор	11	NOUN
6180	3	0	12	0	0	0	0	0	0	0	4531	4516	число	15	NOUN
6181	0	0	0	0	0	0	0	2	0	0	3	1	внять	2	VERB
6182	0	0	8	0	0	0	0	0	0	0	192	184	милый	8	ADJ
6183	0	0	5	0	1	0	0	0	0	0	11	5	каться	6	VERB
6184	0	0	2	0	0	0	0	0	0	0	2	0	избежлять	2	VERB
6185	0	0	2	0	0	0	0	0	0	0	7	5	всяк	2	NOUN
6186	0	0	8	0	0	0	0	1	0	0	827	818	бред	9	NOUN
6187	13	5	97	0	0	0	0	0	0	0	1143	1028	страшный	115	ADJ
6188	0	0	2	0	0	0	0	0	0	0	29	27	мал	2	NOUN
6189	0	0	3	0	0	0	0	0	0	0	50	47	дураков	3	ADJ
6190	0	0	2	0	0	0	0	0	0	0	5	3	канитель	2	NOUN
6191	0	0	2	0	0	0	0	0	0	0	20	18	подвластный	2	ADJ
6192	0	0	1	0	0	0	0	0	0	0	1	0	вашно	1	ADV
6193	0	0	6	0	0	0	0	0	0	0	798	792	мелкий	6	ADJ
6194	0	0	1	0	0	0	0	0	0	0	11	10	антагонизм	1	NOUN
6195	0	1	1	0	0	0	0	1	0	0	38	35	погружать	3	VERB
6196	0	0	2	0	0	0	0	1	0	0	16	13	обуславливать	3	VERB
6197	0	0	3	0	1	0	0	2	0	1	71	64	отбывать	7	VERB
6198	0	0	0	0	0	0	0	1	0	0	1	0	Отписать	1	VERB
6199	0	0	0	0	0	0	0	3	0	1	16	12	пострадать	4	VERB
6200	0	0	0	0	0	0	0	4	0	0	6	2	лицезревать	4	VERB
6201	0	0	1	0	0	0	0	0	0	0	1	0	''лепите''	1	ADJ
6202	1	0	0	0	0	0	0	0	0	0	1	0	обесценяться	1	VERB
6203	0	0	13	0	0	0	0	0	0	0	16	3	смыслить	13	VERB
6204	0	0	1	0	0	0	0	0	0	0	56	55	Катя	1	PROPN
6205	1	0	0	0	0	0	0	0	0	0	9	8	криминать	1	VERB
6206	0	0	1	0	0	0	0	0	0	0	1	0	большевички	1	ADJ
6207	0	2	0	0	0	0	0	2	0	0	11	7	раздельнять	4	VERB
6208	4	1	12	0	0	0	0	10	0	3	182	152	намекать	30	VERB
6209	11	0	13	0	0	0	0	0	0	0	1327	1303	серьезный	24	ADJ
6210	0	1	2	0	0	0	0	0	0	0	8	5	издывать	3	VERB
6211	0	0	2	0	0	0	0	0	0	0	3	1	содержиться	2	VERB
6212	1	0	0	0	0	0	0	0	0	0	12	11	угнетёть	1	VERB
6213	0	0	4	0	0	0	0	0	0	0	22	18	огульно	4	ADV
6214	0	0	1	0	0	0	0	0	0	0	7	6	возвеличивать	1	VERB
6215	4	1	1	0	0	0	0	0	0	0	603	597	офицер	6	NOUN
6216	0	0	1	0	0	0	0	5	0	0	14	8	съезживать	6	VERB
6217	0	0	3	0	0	0	0	0	0	0	5	2	бываето	3	PRON
6218	0	0	0	0	0	0	0	4	0	0	11	7	познаёться	4	VERB
6219	0	0	0	0	0	0	0	32	0	0	34	2	обделываться	32	VERB
6220	0	0	2	0	0	0	0	0	0	0	630	628	иван	2	PROPN
6221	0	1	0	0	0	0	0	0	0	0	5	4	планчик	1	NOUN
6222	0	0	2	0	0	0	0	0	0	0	693	691	сомнение	2	NOUN
6223	0	0	1	0	0	0	0	0	0	0	1	0	Проверетать	1	VERB
6224	0	0	0	0	0	0	0	2	0	0	15	13	Специально	2	ADV
6225	0	0	6	0	1	0	0	2	0	0	24	15	последовать	9	VERB
6226	0	0	1	0	0	0	0	0	0	0	2	1	вешаето	1	PRON
6227	0	0	7	0	0	0	0	6	0	0	18	5	плащать	13	VERB
6228	0	0	6	0	0	0	0	0	2	0	45	37	осудить	8	VERB
6229	0	0	1	0	0	0	0	0	0	0	1	0	ценария	1	NOUN
6230	0	0	2	0	0	0	0	0	0	0	4	2	признаёт	2	NOUN
6231	0	0	0	0	0	0	0	12	0	0	20	8	принодить	12	VERB
6232	0	0	1	0	1	0	0	1	0	0	39	36	зть	3	VERB
6233	0	0	0	0	0	0	0	0	0	1	1	0	Гундосить	1	VERB
6234	1	0	1	0	0	0	0	0	0	0	16	14	челябинец	2	NOUN
6235	0	0	3	0	0	0	0	15	0	0	28	10	весаться	18	VERB
6236	1	1	13	0	1	0	0	12	0	6	136	102	пиаряться	34	VERB
6237	0	0	7	0	0	0	0	4	2	4	133	116	числиться	17	VERB
6238	0	0	0	0	0	0	1	0	0	0	35	34	нарушения	1	NOUN
6239	0	1	3	0	0	0	0	1	0	0	42	37	разверать	5	VERB
6240	0	0	5	0	0	0	0	0	0	0	33	28	фатальный	5	ADJ
6241	3	2	2	0	0	0	0	0	0	0	56	49	бы.	7	NOUN
6242	0	0	6	0	0	0	0	0	0	0	15	9	раскрываваться	6	VERB
6243	0	1	4	0	1	0	0	6	0	0	72	60	выливать	12	VERB
6244	0	0	1	0	0	0	0	0	0	0	80	79	Мельников	1	PROPN
6245	0	0	0	0	0	0	0	1	0	0	3	2	сведёться	1	VERB
6246	0	0	1	0	0	0	0	0	0	0	108	107	цинизм	1	NOUN
6247	0	0	8	0	1	0	0	0	0	0	158	149	ярый	9	ADJ
6248	0	0	0	0	0	0	0	1	0	0	8	7	ахуеть	1	VERB
6249	1	0	0	0	0	0	0	0	0	0	1	0	благоволита	1	NOUN
6250	0	0	1	0	0	0	0	0	0	0	9	8	Догма	1	PROPN
6251	0	0	2	0	0	0	0	0	0	0	78	76	винтовка	2	NOUN
6252	0	0	6	0	0	0	0	0	0	0	7	1	дремлть	6	VERB
6253	3	1	14	0	1	0	0	12	0	3	82	48	смешивать	34	VERB
6254	0	0	5	0	3	0	0	12	0	0	255	235	выше	20	ADV
6255	0	0	9	0	0	0	0	0	0	0	49	40	надоеть	9	VERB
6256	0	0	1	0	0	0	0	0	0	0	28	27	компрадор	1	NOUN
6257	0	0	2	0	0	0	0	0	0	0	3	1	пререкаться	2	VERB
6258	0	0	0	0	1	0	0	4	0	0	95	90	Мое	5	ADV
6259	0	0	2	0	0	0	0	0	0	0	141	139	монастырь	2	NOUN
6260	0	0	2	0	0	0	0	0	0	0	2	0	засугивать	2	VERB
6261	2	0	0	0	0	0	0	0	0	0	127	125	перельман	2	PROPN
6262	0	0	2	0	0	0	0	0	0	0	2	0	уплатывать	2	VERB
6263	0	1	0	0	0	0	0	1	0	0	3	1	ковырнуть	2	VERB
6264	0	0	0	0	2	0	0	2	0	1	20	15	,ить	5	VERB
6265	0	0	3	0	0	0	0	0	0	0	719	716	платформа	3	NOUN
6266	0	0	1	0	0	0	0	0	0	0	1	0	упрекнать	1	VERB
6267	0	0	1	0	0	0	0	0	0	0	7	6	инимать	1	VERB
6268	0	0	1	0	0	0	0	0	0	0	1	0	Ебыть	1	VERB
6269	0	0	0	0	0	0	0	3	0	0	10	7	узонять	3	VERB
6270	0	0	16	0	0	0	0	2	0	1	32	13	единожды	19	ADV
6271	0	0	1	0	0	0	0	0	0	0	68	67	благополучный	1	ADJ
6272	0	2	14	0	0	0	0	0	0	0	2417	2401	пост	16	NOUN
6273	0	0	1	0	0	0	0	0	0	0	1	0	тарахтеть	1	VERB
6274	0	1	8	0	1	0	0	0	0	0	26	16	лозить	10	VERB
6275	0	0	4	0	0	0	0	0	0	0	51	47	центрист	4	NOUN
6276	0	0	1	0	0	0	0	0	0	0	1	0	чистоплотна.	1	NOUN
6277	0	0	0	0	0	0	0	3	0	1	14	10	репостить	4	VERB
6278	1	0	1	0	0	0	0	5	0	2	40	31	уповать	9	VERB
6279	1	0	0	0	0	0	1	6	0	0	63	55	раскалывать	8	VERB
6280	0	0	0	0	0	0	0	1	0	0	4	3	оччень	1	ADV
6281	1	0	2	0	0	0	0	6	0	0	40	31	примерять	9	VERB
6282	0	0	1	0	0	0	0	0	0	0	9	8	ревизионизм	1	NOUN
6283	0	0	2	0	0	0	0	0	0	0	130	128	оппортунизм	2	NOUN
6284	0	0	0	0	0	0	0	0	0	1	2	1	танто	1	ADV
6285	0	1	19	0	0	0	0	3	0	1	96	72	фигурировать	24	VERB
6286	1	0	17	0	0	0	0	0	0	0	1968	1950	класс	18	NOUN
6287	0	0	2	0	0	0	0	0	0	0	2	0	деняться	2	VERB
6288	0	0	0	0	0	0	0	2	0	0	3	1	трудоустраиваться	2	VERB
6289	0	0	0	0	1	0	0	0	0	0	3	2	жгить	1	VERB
6290	4	0	27	0	0	0	0	12	0	0	123	80	принести	43	VERB
6291	1	0	0	0	0	0	1	6	0	0	59	51	совмещать	8	VERB
6292	0	0	0	0	0	0	0	5	0	0	32	27	воедино	5	ADV
6293	0	0	0	0	0	0	0	1	0	0	1	0	слышять	1	VERB
6294	0	0	0	0	0	0	0	1	0	0	2	1	отпрыгнуть	1	VERB
6295	0	0	3	0	0	0	0	2	0	0	17	12	зацепать	5	VERB
6296	0	0	1	0	0	0	0	0	0	0	2	1	ориентируть	1	VERB
6297	0	0	2	0	0	0	0	2	0	0	12	8	дкупить	4	VERB
6298	0	0	4	0	0	0	0	0	0	0	4	0	ожидалийский	4	ADJ
6299	0	0	1	0	1	0	0	0	0	0	61	59	свято	2	ADV
6300	0	0	1	0	0	0	0	7	0	0	23	15	избраваться	8	VERB
6301	0	0	0	0	0	0	0	1	0	0	2	1	Андерссять	1	VERB
6302	0	0	0	0	0	0	0	1	0	0	35	34	испаряться	1	VERB
6303	0	1	8	0	0	0	0	5	0	0	85	71	идеально	14	ADV
6304	0	0	1	0	0	0	0	1	0	0	96	94	фишка	2	NOUN
6305	0	0	2	0	0	0	0	3	0	0	17	12	гибть	5	VERB
6306	0	0	2	0	0	0	0	1	0	3	56	50	рыть	6	VERB
6307	0	0	2	0	0	0	0	0	0	0	38	36	образованность	2	NOUN
6308	1	0	3	0	0	0	0	4	2	0	43	33	ломиться	10	VERB
6309	0	0	2	0	0	0	0	0	0	0	33	31	убираться	2	VERB
6310	0	0	1	0	0	0	0	0	0	0	2	1	задолгать	1	VERB
6311	0	0	15	0	0	0	0	0	0	0	22	7	несь	15	NOUN
6312	0	0	0	0	0	0	0	1	0	0	1	0	присмотревать	1	VERB
6313	0	0	0	0	0	0	0	1	0	0	1	0	доваждать	1	VERB
6314	0	0	1	0	0	0	0	0	0	0	12	11	основополагать	1	VERB
6315	0	0	9	0	0	0	0	0	0	0	70	61	подверженный	9	ADJ
6316	0	0	3	0	0	0	0	0	0	0	5	2	орёвать	3	VERB
6317	0	0	3	0	0	0	0	0	0	0	3	0	прикосновенный	3	ADJ
6318	0	0	2	0	0	0	0	4	0	0	15	9	вписаться	6	VERB
6319	0	0	3	0	1	0	0	10	0	1	97	82	раскручивать	15	VERB
6320	1	1	2	0	0	0	0	1	2	1	60	52	погружаться	8	VERB
6321	0	1	24	0	0	0	0	0	0	0	2705	2680	крым	25	PROPN
6322	0	0	0	0	0	0	0	1	0	0	1	0	лаяваться	1	VERB
6323	1	1	8	0	0	0	0	0	0	0	486	476	партие	10	NOUN
6324	0	0	14	0	0	0	0	0	0	1	25	10	состывать	15	VERB
6325	1	0	2	0	0	0	0	0	0	0	133	130	консервативный	3	ADJ
6326	0	0	1	0	0	0	0	0	0	0	4	3	политработник	1	NOUN
6327	0	0	1	0	0	0	0	0	0	0	91	90	пасха	1	PROPN
6328	0	0	1	0	0	0	0	0	0	0	84	83	яец	1	NOUN
6329	0	0	2	0	0	0	0	0	0	1	19	16	трындить	3	VERB
6330	4	1	66	0	0	0	0	0	0	0	1736	1665	вариант	71	NOUN
6331	0	0	2	0	0	0	0	0	0	0	7	5	утопист	2	NOUN
6332	0	0	1	0	0	0	0	4	0	0	67	62	материально	5	ADV
6333	0	0	0	0	1	0	0	2	0	0	14	11	мачивать	3	VERB
6334	0	0	1	0	1	0	0	0	0	0	12	10	инакомыслить	2	VERB
6335	0	0	1	0	0	0	0	0	0	0	97	96	промышленник	1	NOUN
6336	0	0	1	0	0	0	0	33	0	2	110	74	теоретически	36	ADV
6337	0	0	0	0	0	0	0	10	0	1	30	19	рассчитываться	11	VERB
6338	0	0	0	0	0	0	0	1	0	0	3	2	скопивать	1	VERB
6339	0	0	0	0	0	0	0	4	0	0	25	21	перечислать	4	VERB
6340	0	0	0	0	1	0	0	2	0	0	4	1	отблагодарать	3	VERB
6341	0	0	1	0	1	0	0	3	0	2	71	64	касательно	7	ADV
6342	0	0	1	0	0	0	0	2	0	0	20	17	байкотировать	3	VERB
6343	3	4	3	1	0	0	1	2	0	2	154	138	спонсировать	16	VERB
6344	0	0	0	0	0	0	0	0	0	1	2	1	,получаться	1	VERB
6345	0	0	3	0	0	0	0	0	0	1	16	12	обьявлять	4	VERB
6346	0	0	0	0	0	0	0	1	0	0	1	0	,мысленно	1	ADV
6347	0	0	0	0	0	0	0	2	0	1	13	10	дчеркнуть	3	VERB
6348	3	5	6	0	0	0	0	0	0	0	1211	1197	разговор	14	NOUN
6349	0	0	0	0	0	0	0	1	0	0	1	0	лно	1	ADV
6350	1	0	0	0	0	0	0	1	0	0	44	42	развеваться	2	VERB
6351	2	3	0	0	0	0	0	0	0	0	436	431	держава	5	NOUN
6352	0	0	2	0	0	0	0	0	0	0	1120	1118	22	2	NUM
6353	0	0	1	0	0	0	0	2	2	0	20	15	совместить	5	VERB
6354	0	0	4	0	0	0	0	0	0	0	8	4	спутать	4	VERB
6355	0	0	1	0	1	0	0	2	0	1	49	44	запутывать	5	VERB
6356	0	0	3	0	0	0	0	4	0	0	48	41	изгнать	7	VERB
6357	0	0	0	0	1	0	0	8	0	0	115	106	дополнительно	9	ADV
6358	2	0	4	0	2	0	0	8	2	0	111	93	загонять	18	VERB
6359	0	0	10	0	0	0	0	0	0	0	2083	2073	30	10	NUM
6360	2	3	11	0	0	0	0	0	0	0	2245	2229	ресурс	16	NOUN
6361	0	1	8	0	0	0	0	0	0	0	2436	2427	налог	9	NOUN
6362	0	0	3	0	0	0	0	0	0	0	4	1	голосуй.	3	NOUN
6363	0	0	1	0	0	0	0	0	0	0	1	0	вихляться	1	VERB
6364	0	0	0	0	0	0	0	1	0	0	2	1	запрыгать	1	VERB
6365	0	0	2	0	0	0	0	0	0	1	11	8	выслуживаться	3	VERB
